domain,country_code,country_name,isp,asn,exit_node_ip,exit_node_isp,discovered_ip,ip_match,geodb_asn,geodb_as_name,asn_match,ech_grease,error,curl_exit_code,curl_error_name,dns_lookup_ms,tcp_connection_ms,tls_handshake_ms,server_time_ms,total_time_ms,http_status
cloudflare-ech.com,AU,Australia,telstra internet,1221,1.145.79.83,telstra internet,1.145.79.83,true,1221,Telstra Limited,true,true,,0,,0,2,1139,1671,1672,301
cloudflare-ech.com,AU,Australia,optus,4804,49.179.113.234,optus,49.179.113.234,true,4804,SingTel Optus Pty Ltd,true,true,,0,,0,2,1098,1805,1806,301
cloudflare-ech.com,AT,Austria,telekom austria,8447,213.147.165.90,telekom austria,213.147.165.90,true,8447,A1 Telekom Austria AG,true,true,,0,,0,2,1146,1496,1497,301
cloudflare-ech.com,AT,Austria,telekom austria,8447,213.147.165.90,telekom austria,213.147.165.90,true,8447,A1 Telekom Austria AG,true,false,,0,,0,2,938,1184,1184,301
cloudflare-ech.com,BS,Bahamas,alivfibr,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,65,0
cloudflare-ech.com,AZ,Azerbaijan,bakcell,197830,5.44.39.187,bakcell,5.44.39.187,true,197830,BAKCELL LLC,true,false,,0,,0,2,796,1074,1074,301
cloudflare-ech.com,AU,Australia,vodafone australia,133612,120.18.105.245,vodafone australia,120.18.105.245,true,133612,Vodafone Australia Pty Ltd,true,false,,0,,0,2,893,1331,1331,301
cloudflare-ech.com,AZ,Azerbaijan,azercell telecom,31721,5.191.113.169,azercell telecom,5.191.113.169,true,31721,"""Azercell Telecom Ltd"" Azerbaijan-Turkey Joint Venture",true,false,,0,,0,2,633,845,845,301
cloudflare-ech.com,BS,Bahamas,alivfibr,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,51,0
cloudflare-ech.com,AZ,Azerbaijan,nar,42779,77.244.119.124,nar,77.244.119.124,true,42779,Azerfon LLC,true,false,,0,,0,2,607,875,875,301
cloudflare-ech.com,AU,Australia,telstra internet,1221,1.145.79.83,telstra internet,1.145.79.83,true,1221,Telstra Limited,true,false,,0,,0,2,1005,1508,1508,301
cloudflare-ech.com,BH,Bahrain,zain bahrain b.s.c.,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,57,0
cloudflare-ech.com,BH,Bahrain,zain bahrain b.s.c.,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,1,0,0,53,0
cloudflare-ech.com,BD,Bangladesh,telenor,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,58,0
cloudflare-ech.com,AZ,Azerbaijan,azercell telecom,31721,5.191.113.169,azercell telecom,5.191.113.169,true,31721,"""Azercell Telecom Ltd"" Azerbaijan-Turkey Joint Venture",true,true,,0,,0,2,453,670,670,301
cloudflare-ech.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
cloudflare-ech.com,AZ,Azerbaijan,bakcell,197830,5.44.39.187,bakcell,5.44.39.187,true,197830,BAKCELL LLC,true,true,,0,,0,2,557,835,835,301
cloudflare-ech.com,BS,Bahamas,bahamas telecommunications corporation,8014,108.60.250.163,bahamas telecommunications corporation,108.60.250.163,true,8014,Bahamas Telecommunications Corporation,true,false,,0,,0,2,350,717,717,301
cloudflare-ech.com,BD,Bangladesh,banglalink digital communications ltd.,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,52,0
cloudflare-ech.com,BD,Bangladesh,telenor,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,50,0
cloudflare-ech.com,AU,Australia,optus,4804,49.179.113.234,optus,49.179.113.234,true,4804,SingTel Optus Pty Ltd,true,false,,0,,0,2,1246,1825,1825,301
cloudflare-ech.com,BD,Bangladesh,teletalk bangladesh,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,55,0
cloudflare-ech.com,BD,Bangladesh,teletalk bangladesh,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
cloudflare-ech.com,AZ,Azerbaijan,nar,42779,77.244.119.124,nar,77.244.119.124,true,42779,Azerfon LLC,true,true,,0,,0,2,527,784,784,301
cloudflare-ech.com,BS,Bahamas,bahamas telecommunications corporation,8014,108.60.250.163,bahamas telecommunications corporation,108.60.250.163,true,8014,Bahamas Telecommunications Corporation,true,true,,0,,0,2,511,667,667,301
cloudflare-ech.com,AT,Austria,magenta telekom,8412,46.124.166.193,magenta telekom,46.124.166.193,true,8412,T-Mobile Austria GmbH,true,true,,0,,0,2,1373,2206,2206,301
cloudflare-ech.com,BS,Bahamas,bealiv ltd,15146,65.75.105.224,bealiv ltd,65.75.105.224,true,15146,Cable Bahamas,true,false,,0,,0,2,474,812,812,301
cloudflare-ech.com,BB,Barbados,digicel barbados,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,51,0
cloudflare-ech.com,BB,Barbados,digicel barbados,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
cloudflare-ech.com,BS,Bahamas,bealiv ltd,15146,65.75.105.224,bealiv ltd,65.75.105.224,true,15146,Cable Bahamas,true,true,,0,,0,2,406,783,783,301
cloudflare-ech.com,BH,Bahrain,batelco,5416,193.188.123.98,batelco,193.188.123.98,true,5416,BEYON B.S.C.,true,false,,0,,0,2,625,879,879,301
cloudflare-ech.com,BB,Barbados,flow,14813,192.235.61.216,flow,192.235.61.216,true,14813,Columbus Telecommunications (Barbados) Limited,true,true,,0,,0,2,397,565,565,301
cloudflare-ech.com,BB,Barbados,flow,14813,192.235.61.216,flow,192.235.61.216,true,14813,Columbus Telecommunications (Barbados) Limited,true,false,,0,,0,1,271,409,409,301
cloudflare-ech.com,BH,Bahrain,stc bahrain,51375,46.184.188.187,stc bahrain,46.184.188.187,true,51375,STC BAHRAIN B.S.C CLOSED,true,false,,0,,0,2,695,1013,1014,301
cloudflare-ech.com,BH,Bahrain,batelco,5416,193.188.123.98,batelco,193.188.123.98,true,5416,BEYON B.S.C.,true,true,,0,,0,2,482,735,735,301
cloudflare-ech.com,AT,Austria,magenta telekom,8412,46.124.166.193,magenta telekom,46.124.166.193,true,8412,T-Mobile Austria GmbH,true,false,,0,,0,2,1481,2344,2345,301
cloudflare-ech.com,BH,Bahrain,stc bahrain,51375,46.184.188.187,stc bahrain,46.184.188.187,true,51375,STC BAHRAIN B.S.C CLOSED,true,true,,0,,0,2,496,849,849,301
cloudflare-ech.com,BY,Belarus,best cjsc,44087,109.126.158.247,best cjsc,109.126.158.247,true,44087,"""BeST"" CJSC",true,false,,0,,0,2,601,829,830,301
cloudflare-ech.com,BD,Bangladesh,grameenphone,24389,37.111.218.219,grameenphone,37.111.218.154,false,24389,grameenphone limited,true,false,,0,,0,2,836,1224,1224,301
cloudflare-ech.com,BY,Belarus,best cjsc,44087,109.126.158.247,best cjsc,109.126.158.247,true,44087,"""BeST"" CJSC",true,true,,0,,0,2,540,843,843,301
cloudflare-ech.com,BD,Bangladesh,banglalink,45245,59.152.5.236,banglalink,59.152.5.44,false,45245,Banglalink Digital Communications Ltd,true,false,,0,,0,2,1003,1424,1424,301
cloudflare-ech.com,BE,Belgium,telenet,6848,188.189.161.98,telenet,188.189.161.98,true,6848,Telenet BV,true,false,,0,,0,2,512,747,748,301
cloudflare-ech.com,BY,Belarus,a1 belarus,42772,128.140.246.68,a1 belarus,128.140.246.68,true,42772,Unitary enterprise A1,true,false,,0,,0,105,1079,1430,1430,301
cloudflare-ech.com,BD,Bangladesh,grameenphone,24389,37.111.218.219,grameenphone,37.111.218.154,false,24389,grameenphone limited,true,true,,0,,0,1,826,1203,1204,301
cloudflare-ech.com,BD,Bangladesh,robi,24432,42.0.6.144,robi,103.87.251.123,false,24432,Axiata (Bangladesh) Limited,true,false,,0,,0,2,1063,1702,1703,301
cloudflare-ech.com,BE,Belgium,telenet,6848,188.189.161.98,telenet,188.189.161.98,true,6848,Telenet BV,true,true,,0,,0,2,428,667,668,301
cloudflare-ech.com,BY,Belarus,a1 belarus,42772,128.140.246.68,a1 belarus,128.140.246.68,true,42772,Unitary enterprise A1,true,true,,0,,0,2,546,851,851,301
cloudflare-ech.com,BE,Belgium,proximus,5432,109.140.162.59,proximus,109.140.162.59,true,5432,Proximus NV,true,true,,0,,0,2,382,593,593,301
cloudflare-ech.com,BE,Belgium,proximus,5432,109.140.162.59,proximus,109.140.162.59,true,5432,Proximus NV,true,false,,0,,0,2,429,642,643,301
cloudflare-ech.com,BE,Belgium,lycamobile,31404,217.179.181.87,lycamobile,217.179.181.87,true,31404,LYCATEL DISTRIBUTION UK LIMITED,true,false,,0,,0,2,367,528,529,301
cloudflare-ech.com,BE,Belgium,orange belgium,47377,94.109.155.127,orange belgium,94.109.155.127,true,47377,Orange Belgium SA,true,true,,0,,0,2,468,723,723,301
cloudflare-ech.com,BD,Bangladesh,robi,24432,42.0.6.144,robi,103.87.251.123,false,24432,Axiata (Bangladesh) Limited,true,true,,0,,0,2,980,1532,1532,301
cloudflare-ech.com,BD,Bangladesh,banglalink,45245,59.152.5.236,banglalink,59.152.5.44,false,45245,Banglalink Digital Communications Ltd,true,true,,0,,0,2,908,1377,1377,301
cloudflare-ech.com,BT,Bhutan,druknet isp,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
cloudflare-ech.com,BT,Bhutan,druknet isp,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,64,0
cloudflare-ech.com,BZ,Belize,belize telemedia limited,10269,190.197.50.234,belize telemedia limited,190.197.50.234,true,10269,Belize Telemedia Limited,true,false,,0,,0,2,322,463,464,301
cloudflare-ech.com,BZ,Belize,belize telemedia limited,10269,190.197.50.234,belize telemedia limited,190.197.50.234,true,10269,Belize Telemedia Limited,true,true,,0,,0,2,245,386,386,301
cloudflare-ech.com,BE,Belgium,lycamobile,31404,217.179.181.87,lycamobile,217.179.181.87,true,31404,LYCATEL DISTRIBUTION UK LIMITED,true,true,,0,,0,2,352,515,515,301
cloudflare-ech.com,BE,Belgium,orange belgium,47377,94.109.155.127,orange belgium,94.109.155.127,true,47377,Orange Belgium SA,true,false,,0,,0,2,418,675,675,301
cloudflare-ech.com,BZ,Belize,speednet wireless,262239,190.211.145.69,speednet wireless,190.211.145.69,true,262239,Speednet Communications Limited,true,false,,0,,0,2,348,525,525,301
cloudflare-ech.com,BZ,Belize,speednet wireless,262239,190.211.145.69,speednet wireless,190.211.145.69,true,262239,Speednet Communications Limited,true,true,,0,,0,2,262,419,419,301
cloudflare-ech.com,BY,Belarus,mts belarus,25106,176.60.184.104,mts belarus,176.60.184.104,true,25106,Mobile TeleSystems JLLC,true,false,,0,,0,2,1290,1779,1779,301
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",tigo bolivia,,,,,,,,,true,,56,CURLE_RECV_ERROR,0,2,0,0,54,0
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",tigo bolivia,,,,,,,,,false,,56,CURLE_RECV_ERROR,0,2,0,0,56,0
cloudflare-ech.com,BY,Belarus,mts belarus,25106,176.60.184.104,mts belarus,176.60.184.104,true,25106,Mobile TeleSystems JLLC,true,true,,0,,0,2,1130,1590,1590,301
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",telefonica celular de bolivia s.a.,27882,189.28.85.14,telefonica celular de bolivia s.a.,189.28.85.14,true,27882,Telefónica Celular de Bolivia S.A.,true,false,,0,,0,2,625,978,979,301
cloudflare-ech.com,BJ,Benin,moov benin,37136,156.0.212.132,moov benin,156.0.212.132,true,37136,ETISALAT BENIN,true,true,,0,,0,2,952,1338,1338,301
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",nuevatel pcs de bolivia s.a.,28024,161.138.76.232,nuevatel pcs de bolivia s.a.,161.138.76.232,true,28024,Nuevatel PCS de Bolivia S.A.,true,false,,0,,0,2,1010,1430,1431,301
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,27882,192.245.121.237,universidad mayor de san simon,192.245.121.237,true,27882,Telefónica Celular de Bolivia S.A.,true,true,,0,,0,2,901,1281,1281,301
cloudflare-ech.com,BO,"Bolivia, Plurinational State of",universidad mayor de san simon,27882,192.245.121.237,universidad mayor de san simon,192.245.121.237,true,27882,Telefónica Celular de Bolivia S.A.,true,false,,0,,0,2,1469,1733,1734,301
